Date,numTrans,tradedShares,amount,Close,Change,Percentage change,outcome
6/5/2016,6480,2445001,1391560452,"1,483.14",-34.98,-2.3,0
6/6/2016,5392,1622537,1151702769,"1,516.80",33.66,2.27,1
6/7/2016,5574,1659133,1142644091,"1,531.49",14.69,0.97,1
6/8/2016,5625,1652566,1289993667,"1,546.80",15.31,1,1
6/9/2016,6760,1887704,1898405803,"1,566.70",19.9,1.29,1
6/12/2016,7344,2130875,1963096372,"1,597.96",31.26,2,1
6/13/2016,6797,1953431,1709417833,"1,609.59",11.63,0.73,1
6/14/2016,7055,3750530,2196074762,"1,614.15",4.56,0.28,1
6/15/2016,5993,1792114,1398977515,"1,620.47",6.32,0.39,1
6/16/2016,7451,5683666,2057941306,"1,632.94",12.47,0.77,1
6/19/2016,6458,1931870,1656379398,"1,622.27",-10.67,-0.65,0
6/20/2016,5781,1845718,1196587638,"1,615.10",-7.17,-0.44,0
6/21/2016,5377,1819913,1220246382,"1,628.81",13.71,0.85,1
6/22/2016,6662,2294724,1781734949,"1,647.51",18.7,1.15,1
6/23/2016,7799,3219308,1987039035,"1,666.29",18.78,1.14,1
6/26/2016,6271,6393162,1605019096,"1,685.17",18.88,1.13,1
6/27/2016,6156,4923314,1635714145,"1,721.77",36.6,2.17,1
6/28/2016,7538,4939225,1836917876,"1,724.19",2.42,0.14,1
6/29/2016,6410,4681800,1581415135,"1,724.59",0.4,0.02,1
6/30/2016,6511,2327093,1753664385,"1,723.23",-1.36,-0.08,0
7/3/2016,6481,2083282,1852418439,"1,719.20",-4.03,-0.23,0
7/4/2016,6505,1817111,1544903068,"1,716.83",-2.37,-0.14,0
7/5/2016,5652,1905356,1296800346,"1,713.03",-3.8,-0.22,0
7/6/2016,5832,4187176,1336426012,"1,715.72",2.69,0.16,1
7/10/2016,5924,2217564,1436302569,"1,722.53",6.81,0.4,1
7/11/2016,4436,1814518,913883532.2,"1,702.27",-20.26,-1.18,0
7/12/2016,5212,1639247,1139154301,"1,693.07",-9.2,-0.54,0
7/13/2016,4444,1966667,1097026724,"1,690.43",-2.64,-0.16,0
7/14/2016,6115,2540503,1467567853,"1,718.15",27.72,1.64,1
7/17/2016,7071,2270695,1360262844,"1,745.74",27.59,1.61,1
7/18/2016,9091,2870187,1953575011,"1,786.57",40.83,2.34,1
7/19/2016,9730,2902127,2140860485,"1,800.47",13.9,0.78,1
7/20/2016,9291,3474801,2129115713,"1,786.84",-13.63,-0.76,0
7/21/2016,7521,3154470,1486897253,"1,798.83",0,0,1
7/21/2016,7521,3154470,1486897253,"1,798.83",11.99,0.67,1
7/25/2016,10140,4740845,2239974972,"1,838.49",39.66,2.2,1
7/26/2016,11740,5888615,2753603372,"1,866.50",28.01,1.52,1
7/27/2016,10791,4388648,2266208312,"1,881.45",14.95,0.8,1
7/28/2016,10120,10706935,2300125142,"1,877.93",-3.52,-0.19,0
7/31/2016,8179,3594519,1754886510,"1,862.76",-15.17,-0.81,0
8/1/2016,7385,5115220,1848907721,"1,845.41",-17.35,-0.93,0
8/2/2016,6860,3297214,1421788630,"1,826.47",-18.94,-1.03,0
8/3/2016,6283,2499468,1283115041,"1,813.72",0,0,1
8/3/2016,6283,2499468,1283115041,"1,813.72",-12.75,-0.7,0
8/4/2016,7732,2750901,1500807592,"1,768.60",-45.12,-2.49,0
8/7/2016,8066,2116225,1531253006,"1,764.72",-3.88,-0.22,0
8/8/2016,4816,1162571,879381811.4,"1,675.91",0,0,1
8/8/2016,4816,1162571,879381811.4,"1,675.91",-88.81,-5.03,0
8/9/2016,1112,310877,298332785,"1,760.42",84.51,5.04,1
8/10/2016,9870,3585860,2033315899,"1,779.57",19.15,1.09,1
8/11/2016,7590,3544496,1318141984,"1,774.87",-4.7,-0.26,0
8/14/2016,6946,2180689,1141072799,"1,733.93",-40.94,-2.31,0
8/15/2016,6638,2417110,1192770161,"1,694.81",-39.12,-2.26,0
8/16/2016,6067,2038896,1063141094,"1,717.45",22.64,1.34,1
8/17/2016,6070,1697826,1000549431,"1,735.06",17.61,1.03,1
8/21/2016,4017,1031554,687731515.3,"1,722.43",-12.63,-0.73,0
8/22/2016,5602,1190203,861549173.1,"1,683.12",-39.31,-2.28,0
8/23/2016,5198,1451730,881069510.1,"1,681.86",-1.26,-0.07,0
8/24/2016,5146,1112963,1022910774,"1,730.62",48.76,2.9,1
8/28/2016,6258,1315324,1358583665,"1,748.23",0,0,1
8/28/2016,6258,1315324,1358583665,"1,748.23",17.61,1.02,1
8/29/2016,6656,2957498,1508434860,"1,766.54",18.31,1.05,1
8/30/2016,6793,1896732,1450599345,"1,788.08",21.54,1.22,1
8/31/2016,6188,1758919,1252924501,"1,797.45",9.37,0.52,1
9/1/2016,8080,1799511,1354378157,"1,805.18",7.73,0.43,1
9/4/2016,9075,2114885,1648961015,"1,819.83",14.65,0.81,1
9/5/2016,10773,2246243,1921478029,"1,838.90",19.07,1.05,1
9/6/2016,8285,2260375,1812951904,"1,834.80",-4.1,-0.22,0
9/7/2016,7222,2931984,1652190290,"1,824.83",-9.97,-0.54,0
9/8/2016,6522,2143470,1500182264,"1,823.05",-1.78,-0.1,0
9/11/2016,5764,1851141,1177442861,"1,816.81",-6.24,-0.34,0
9/12/2016,5635,2902255,1197845729,"1,818.69",1.88,0.1,1
9/14/2016,7132,1664283,1374429724,"1,815.17",-3.52,-0.19,0
9/18/2016,6727,2491604,2461253320,"1,804.48",0,0,1
9/18/2016,6727,2491604,2461253320,"1,804.48",-10.69,-0.59,0
9/20/2016,6937,1615157,1344842706,"1,786.50",-17.98,-1,0
9/21/2016,4994,2219286,949400452.1,"1,779.13",0,0,1
9/21/2016,4994,2219286,949400452.1,"1,779.13",-7.37,-0.41,0
9/22/2016,5212,913964,896699055.7,"1,766.91",-12.22,-0.69,0
9/25/2016,5707,1152849,1055518583,"1,730.64",-36.27,-2.05,0
9/26/2016,5083,1141022,1074745597,"1,757.10",26.46,1.53,1
9/27/2016,4997,965794,756453906.4,"1,753.72",-3.38,-0.19,0
9/28/2016,4253,1109361,751572391,"1,749.10",-4.62,-0.26,0
9/29/2016,4708,923051,805690223.2,"1,753.38",4.28,0.24,1
10/2/2016,4296,1012192,878748820.4,"1,763.78",10.4,0.59,1
10/3/2016,3730,895941,790186375.4,"1,780.40",16.62,0.94,1
10/4/2016,4542,1027237,1128744969,"1,798.50",18.1,1.02,1
10/5/2016,4303,1018245,928408704.5,"1,806.60",8.1,0.45,1
10/6/2016,5014,1556327,1027711392,"1,819.88",13.28,0.74,1
10/16/2016,3248,766844,600588814.3,"1,803.74",-16.14,-0.89,0
10/17/2016,3630,779593,635074322.5,"1,793.36",-10.38,-0.58,0
10/18/2016,3178,698868,508072342,"1,792.73",-0.63,-0.04,0
10/19/2016,3287,849161,564198727.4,"1,787.89",-4.84,-0.27,0
10/20/2016,3778,786271,702796335.3,"1,794.47",6.58,0.37,1
10/23/2016,5170,1079816,964151249.8,"1,782.39",-12.08,-0.67,0
10/24/2016,4814,1026962,936592269.8,"1,768.89",-13.5,-0.76,0
10/25/2016,4550,764838,713201231,"1,751.00",-17.89,-1.01,0
10/26/2016,4562,1052103,817461208.4,"1,753.46",2.46,0.14,1
10/27/2016,4524,1009652,696037969.3,"1,759.71",6.25,0.36,1
11/3/2016,3266,871131,538025122.6,"1,762.21",2.5,0.14,1
11/7/2016,4180,880409,687064570.8,"1,749.12",-13.09,-0.74,0
11/8/2016,4522,1037269,763327112.5,"1,724.49",-24.63,-1.41,0
11/9/2016,4510,1021813,687033822.8,"1,696.86",-27.63,-1.6,0
11/10/2016,5069,1063105,707241275.8,"1,697.17",0.31,0.02,1
11/13/2016,3738,859105,731037539.8,"1,700.00",2.83,0.17,1
11/14/2016,4163,853145,779668216.4,"1,706.28",6.28,0.37,1
11/15/2016,4477,943311,808799217.5,"1,701.91",-4.37,-0.26,0
11/16/2016,4686,1000048,1195253001,"1,698.90",-3.01,-0.18,0
11/17/2016,7005,1620662,1506454712,"1,658.08",-40.82,-2.4,0
11/20/2016,6769,1531785,1244939454,"1,599.62",-58.46,-3.53,0
11/21/2016,5721,1383083,927565144,"1,606.29",6.67,0.42,1
11/22/2016,5902,1266789,827371171.2,"1,582.47",-23.82,-1.48,0
11/23/2016,6665,1536593,1074288039,"1,540.01",-42.46,-2.68,0
11/24/2016,6228,1606898,992746451.9,"1,534.03",-5.98,-0.39,0
11/27/2016,6382,1475097,964564091.5,"1,469.48",-64.55,-4.21,0
11/28/2016,6713,1395511,1103435007,"1,510.16",40.68,2.77,1
11/29/2016,7648,1414328,1191912213,"1,553.68",43.52,2.88,1
11/30/2016,8689,1525409,1363580986,"1,608.33",54.65,3.52,1
12/1/2016,8004,1650727,1208739123,"1,600.49",-7.84,-0.49,0
12/4/2016,5080,1080776,755368760.6,"1,570.95",-29.54,-1.85,0
12/5/2016,4991,891554,648213916.8,"1,544.60",-26.35,-1.68,0
12/6/2016,5007,940421,771819301,"1,554.51",9.91,0.64,1
12/7/2016,3742,681724,508750217.4,"1,553.90",-0.61,-0.04,0
12/8/2016,4501,703164,602528915.2,"1,544.68",-9.22,-0.59,0
12/11/2016,3819,700736,405557107.9,"1,522.80",-21.88,-1.42,0
12/12/2016,4018,1002734,548315350.7,"1,509.43",-13.37,-0.88,0
12/14/2016,3739,753595,486199912.4,"1,516.08",6.65,0.44,1
12/15/2016,3683,668925,493930524.8,"1,530.06",13.98,0.92,1
12/18/2016,4226,752463,622022696,"1,531.35",1.29,0.08,1
12/19/2016,4066,689193,561640562.7,"1,514.88",-16.47,-1.08,0
12/20/2016,4808,723746,683966595.1,"1,495.99",-18.89,-1.25,0
12/21/2016,4422,696672,481211110.5,"1,470.63",-25.36,-1.7,0
12/22/2016,3997,769920,502232808.3,"1,475.41",4.78,0.33,1
12/26/2016,4237,1550255,481247207.3,"1,432.57",-42.84,-2.9,0
12/27/2016,4818,1041220,595374383.3,"1,407.53",-25.04,-1.75,0
12/28/2016,4080,1596544,466039481.1,"1,413.15",5.62,0.4,1
12/29/2016,4288,1056509,566417156.8,"1,443.38",30.23,2.14,1
1/1/2017,4323,1008406,573350199.8,"1,465.72",22.34,1.55,1
1/2/2017,4433,1017754,514947183.2,"1,482.85",17.13,1.17,1
1/3/2017,3835,671652,397355515.4,"1,456.82",-26.03,-1.76,0
1/4/2017,2892,638866,328951014,"1,457.82",1,0.07,1
1/5/2017,3068,1212474,350772209.5,"1,454.14",-3.68,-0.25,0
1/8/2017,2833,1768962,411830586.3,"1,447.45",-6.69,-0.46,0
1/9/2017,2493,435381,264591037,"1,458.97",11.52,0.8,1
1/10/2017,2726,587602,373245601,"1,476.90",17.93,1.23,1
1/11/2017,2645,4564648,365504899.2,"1,476.51",-0.39,-0.03,0
1/12/2017,2443,2677013,322745881,"1,479.86",3.35,0.23,1
1/15/2017,2371,488385,275329887.5,"1,477.72",-2.14,-0.14,0
1/16/2017,2680,7651540,588769136.6,"1,466.09",-11.63,-0.79,0
1/17/2017,3351,850665,342558941.3,"1,463.04",-3.05,-0.21,0
1/18/2017,3142,1226115,312674908,"1,462.23",-0.81,-0.06,0
1/19/2017,3241,1101412,339523446.7,"1,462.56",0.33,0.02,1
1/22/2017,2654,729800,299112183.1,"1,465.84",3.28,0.22,1
1/23/2017,2996,2325769,432332865.8,"1,457.88",-7.96,-0.54,0
1/24/2017,3603,853460,385710676.1,"1,432.99",-24.89,-1.71,0
1/25/2017,4538,1704582,592860254,"1,396.61",-36.38,-2.54,0
1/26/2017,5569,1052869,519260288.1,"1,375.14",-21.47,-1.54,0
1/30/2017,5649,1126465,536628385.1,"1,309.70",-65.44,-4.76,0
1/31/2017,4395,1649798,528579900.8,"1,326.60",16.9,1.29,1
2/1/2017,5126,1833540,606906394.3,"1,389.83",63.23,4.77,1
2/2/2017,5490,1295599,543119307.7,"1,382.45",-7.38,-0.53,0
2/5/2017,3282,633778,261439356.7,"1,364.50",-17.95,-1.3,0
2/6/2017,3094,627840,236151741.5,"1,348.84",-15.66,-1.15,0
2/7/2017,3659,1185764,319880600.7,"1,344.60",-4.24,-0.31,0
2/8/2017,4667,1018598,345711667.6,"1,322.98",-21.62,-1.61,0
2/9/2017,5571,15414339,576022849.2,"1,296.23",-26.75,-2.02,0
2/12/2017,6158,1309885,494111612.5,"1,252.50",-43.73,-3.37,0
2/13/2017,5838,1303540,502423668.3,"1,278.98",26.48,2.11,1
2/14/2017,5124,1011685,404107262.4,"1,274.97",-4.01,-0.31,0
2/15/2017,5076,1613629,520287072.9,"1,316.80",41.83,3.28,1
2/16/2017,7284,2668973,660479991.7,"1,343.85",27.05,2.05,1
2/19/2017,6863,2102978,670707972.9,"1,369.35",25.5,1.9,1
2/20/2017,7972,1512329,822012391.4,"1,365.11",-4.24,-0.31,0
2/21/2017,6254,1093198,604323556.9,"1,357.57",-7.54,-0.55,0
2/22/2017,3758,764679,345518801.4,"1,344.11",-13.46,-0.99,0
2/23/2017,3404,761164,304893764.1,"1,337.46",-6.65,-0.49,0
2/26/2017,3207,512630,256942086.9,"1,313.01",-24.45,-1.83,0
2/28/2017,4141,1229659,544556485.7,"1,299.29",-13.72,-1.04,0
3/1/2017,3736,650014,320542555.6,"1,316.80",17.51,1.35,1
3/2/2017,4775,928210,411123003.8,"1,329.41",12.61,0.96,1
3/5/2017,4803,1185485,610199708.8,"1,354.34",24.93,1.88,1
3/6/2017,5664,1550238,747334337.7,"1,358.41",4.07,0.3,1
3/7/2017,4418,794579,419614255.3,"1,341.56",-16.85,-1.24,0
3/9/2017,3848,1045918,524875119.8,"1,347.53",5.97,0.45,1
3/13/2017,2872,706265,358594169.3,"1,355.23",7.7,0.57,1
3/14/2017,3417,945228,528586227.9,"1,347.09",-8.14,-0.6,0
3/15/2017,3009,855501,368983143.3,"1,356.13",9.04,0.67,1
3/16/2017,3584,1346170,537393215.1,"1,357.34",1.21,0.09,1
3/19/2017,5115,1448204,687794102,"1,382.19",24.85,1.83,1
3/20/2017,8122,2527535,1268521855,"1,424.38",42.19,3.05,1
3/21/2017,9192,2234053,1424902517,"1,462.23",37.85,2.66,1
3/22/2017,10623,2557452,1394678130,"1,481.08",18.85,1.29,1
3/23/2017,8426,2065840,1001685417,"1,486.04",4.96,0.33,1
3/26/2017,10558,3657122,1760125656,"1,533.83",47.79,3.22,1
3/28/2017,8468,2598549,1394022875,"1,610.62",76.79,5.01,1
3/29/2017,15081,5061689,2564725293,"1,588.29",-22.33,-1.39,0
3/30/2017,11149,2723626,1480078768,"1,587.64",-0.65,-0.04,0
4/2/2017,4540,1675318,964246327.1,"1,667.11",79.47,5.01,1
4/3/2017,13238,4332074,2536651218,"1,660.52",-6.59,-0.4,0
4/4/2017,10900,2717803,1631951694,"1,657.02",-3.5,-0.21,0
4/6/2017,9078,2337363,1412384970,"1,651.04",-5.98,-0.36,0
4/9/2017,8286,1948309,1226906903,"1,651.60",0.56,0.03,1
4/10/2017,9621,2969524,1622382228,"1,676.22",24.62,1.49,1
4/11/2017,11316,3104036,1907403389,"1,709.82",33.6,2,1
4/12/2017,11974,3896431,2072213108,"1,703.07",-6.75,-0.39,0
4/13/2017,9618,2133416,1487679015,"1,697.13",-5.94,-0.35,0
4/16/2017,7916,1687096,1211548040,"1,651.61",-45.52,-2.68,0
4/18/2017,10175,2209917,1509467338,"1,612.04",-39.57,-2.4,0
4/19/2017,7435,1802473,1071428968,"1,662.02",49.98,3.1,1
4/20/2017,8470,1817245,1389269419,"1,658.34",-3.68,-0.22,0
4/23/2017,10187,2219847,1533314920,"1,693.72",35.38,2.13,1
4/24/2017,8488,1626431,965203284.1,"1,675.78",-17.94,-1.06,0
4/25/2017,7906,1415859,1135185299,"1,672.38",-3.4,-0.2,0
4/26/2017,7584,1490248,955190499.9,"1,670.30",-2.08,-0.12,0
4/27/2017,8003,1451520,1104302218,"1,670.62",0.32,0.02,1
4/30/2017,6794,1240152,785652812.5,"1,650.78",-19.84,-1.19,0
5/2/2017,7043,1548252,929073133.7,"1,658.33",7.55,0.46,1
5/3/2017,7186,1300767,890600096.1,"1,662.38",4.05,0.24,1
5/4/2017,7125,1295573,795929954.7,"1,653.18",-9.2,-0.55,0
5/7/2017,6511,999712,692412068.1,"1,628.98",-24.2,-1.46,0
5/8/2017,5245,922251,572486108.8,"1,637.30",8.32,0.51,1
5/9/2017,5722,1011329,621443905.4,"1,650.81",13.51,0.83,1
5/11/2017,7317,2060795,917193123.2,"1,658.58",7.77,0.47,1
5/15/2017,4449,1131795,675503865.3,"1,659.23",0.65,0.04,1
5/16/2017,4124,2821715,504985657.7,"1,649.24",-9.99,-0.6,0
5/17/2017,4541,3164966,619802512.8,"1,644.26",-4.98,-0.3,0
5/18/2017,5541,1207609,781269884.4,"1,643.87",-0.39,-0.02,0
5/21/2017,5446,1197132,681943742.6,"1,627.24",-16.63,-1.01,0
5/22/2017,4222,985544,528670922.1,"1,616.40",-10.84,-0.67,0
5/23/2017,7974,1017346,786626831.6,"1,626.51",10.11,0.63,1
5/24/2017,6444,1366971,694426447.6,"1,629.58",3.07,0.19,1
5/28/2017,7788,1476813,756017588,"1,615.58",-14,-0.86,0
5/30/2017,7189,1297824,763812168.1,"1,594.43",-21.15,-1.31,0
5/31/2017,6408,1153502,679357631.9,"1,608.11",13.68,0.86,1
6/1/2017,6333,1192958,649107445.9,"1,604.31",-3.8,-0.24,0
6/4/2017,6914,950473,556736164.7,"1,593.81",-10.5,-0.65,0
6/5/2017,6336,1391890,620207889.5,"1,602.65",8.84,0.55,1
6/6/2017,7886,1516202,919328664.7,"1,637.37",34.72,2.17,1
6/7/2017,8038,1279507,764736811.2,"1,623.13",-14.24,-0.87,0
6/8/2017,5443,804939,489701544.4,"1,615.19",-7.94,-0.49,0
6/11/2017,7046,1123532,711372738.5,"1,590.49",-24.7,-1.53,0
6/12/2017,6718,798563,498825533.9,"1,580.52",-9.97,-0.63,0
6/13/2017,5604,918348,490275710.5,"1,585.15",4.63,0.29,1
6/14/2017,5500,948696,587965742,"1,584.49",-0.66,-0.04,0
6/15/2017,6056,1118551,673600699.5,"1,589.59",5.1,0.32,1
6/18/2017,4899,835787,583386437.4,"1,575.98",-13.61,-0.86,0
6/19/2017,5806,814359,649704171.4,"1,555.16",-20.82,-1.32,0
6/20/2017,5373,1158413,575621953.3,"1,551.07",-4.09,-0.26,0
6/21/2017,4766,891764,465826275.3,"1,554.69",3.62,0.23,1
6/22/2017,5168,1576757,671015564.6,"1,559.49",4.8,0.31,1
6/25/2017,5845,1585183,738772270.9,"1,567.72",8.23,0.53,1
6/27/2017,5985,1028137,618587022.4,"1,565.09",-2.63,-0.17,0
6/28/2017,4356,798817,496422372.7,"1,563.81",-1.28,-0.08,0
7/2/2017,6146,931145,566962888.2,"1,541.82",-21.99,-1.41,0
7/3/2017,4999,838376,446775857.6,"1,544.29",2.47,0.16,1
7/4/2017,4800,664271,375958169.9,"1,541.28",-3.01,-0.19,0
7/5/2017,5500,1079568,482977013.7,"1,551.06",9.78,0.63,1
7/6/2017,6696,3509390,763068833.3,"1,582.11",31.05,2,1
7/9/2017,9087,2687126,1126766561,"1,584.15",2.04,0.13,1
7/10/2017,5820,2865092,693597540.9,"1,575.22",-8.93,-0.56,0
7/11/2017,4804,1930740,996328604.1,"1,585.01",9.79,0.62,1
7/12/2017,5448,1914659,640244988,"1,587.56",2.55,0.16,1
7/13/2017,8204,2040728,746477000.6,"1,582.67",-4.89,-0.31,0
7/16/2017,5787,1294249,681253290.5,"1,583.57",0.9,0.06,1
7/17/2017,6632,2012275,694242474.8,"1,604.15",20.58,1.3,1
7/18/2017,9222,1977421,1217259654,"1,638.41",34.26,2.14,1
7/19/2017,9962,1691524,1182626824,"1,637.27",-1.14,-0.07,0
7/20/2017,8713,1775089,959969225.9,"1,635.75",-1.52,-0.09,0
7/23/2017,9011,1557092,1060083549,"1,635.56",-0.19,-0.01,0
7/24/2017,9197,1740061,1067821541,"1,629.08",-6.48,-0.4,0
7/25/2017,7406,1371110,948565105.5,"1,636.19",7.11,0.44,1
7/26/2017,9596,2535795,1290382773,"1,645.03",8.84,0.54,1
7/27/2017,9088,1852933,1163469778,"1,646.53",1.5,0.09,1
7/30/2017,8273,1771068,968346430.8,"1,643.28",-3.25,-0.2,0
7/31/2017,9124,1655650,1047199338,"1,652.69",9.41,0.57,1
8/1/2017,9332,2119088,1044121568,"1,660.25",7.56,0.46,1
8/2/2017,8817,2179451,1051916195,"1,662.74",2.49,0.15,1
8/3/2017,10000,2851369,1137623855,"1,660.58",-2.16,-0.13,0
8/6/2017,10446,3318092,1027467313,"1,665.05",4.47,0.27,1
8/7/2017,8579,3942444,946721448.6,"1,667.94",2.89,0.17,1
8/9/2017,8645,2832245,916081732.2,"1,661.72",-6.22,-0.37,0
8/10/2017,7973,2010457,927913758.8,"1,653.53",-8.19,-0.49,0
8/13/2017,7581,1960611,801832016.2,"1,642.13",-11.4,-0.69,0
8/15/2017,7133,1615638,783525808.2,"1,629.16",-12.97,-0.79,0
8/16/2017,6651,1654722,714091759.4,"1,632.66",3.5,0.21,1
8/17/2017,6822,3215044,756949727.5,"1,629.75",-2.91,-0.18,0
8/20/2017,7286,4678644,794682658.2,"1,617.97",-11.78,-0.72,0
8/21/2017,5108,2687102,522004137.2,"1,611.57",-6.4,-0.4,0
8/22/2017,11649,1789084,723150771.1,"1,614.05",2.48,0.15,1
8/23/2017,9468,1753965,627064869.4,"1,611.27",-2.78,-0.17,0
8/24/2017,7606,3921609,647681986.1,"1,617.81",6.54,0.41,1
8/27/2017,10275,2726082,815164836.7,"1,622.32",4.51,0.28,1
8/28/2017,9593,1556268,917441713.4,"1,612.91",-9.41,-0.58,0
8/30/2017,9502,1730175,978341579.5,"1,598.36",-14.55,-0.9,0
8/31/2017,10459,1572032,849115319.4,"1,580.03",-18.33,-1.15,0
9/4/2017,9241,1570731,842920033.7,"1,554.56",-25.47,-1.61,0
9/6/2017,8543,1643251,834294065.8,"1,566.50",11.94,0.77,1
9/7/2017,8507,1285465,734684325.9,"1,554.55",-11.95,-0.76,0
9/10/2017,9111,1557333,924195573.5,"1,519.66",-34.89,-2.24,0
9/11/2017,7844,1728395,849633864.5,"1,523.26",3.6,0.24,1
9/12/2017,6458,1070747,569843129.9,"1,502.20",-21.06,-1.38,0
9/13/2017,6357,1277470,636922615,"1,493.20",-9,-0.6,0
9/14/2017,6613,1170072,635005354.1,"1,530.31",37.11,2.49,1
9/17/2017,7101,1661956,783552658.9,"1,547.94",17.63,1.15,1
9/18/2017,6324,1035659,469335046.4,"1,543.70",-4.24,-0.27,0
9/20/2017,5038,1017558,542444790,"1,539.81",-3.89,-0.25,0
9/24/2017,3716,991276,315135557.9,"1,536.92",-2.89,-0.19,0
9/25/2017,3474,632089,277847589.4,"1,545.44",8.52,0.55,1
9/26/2017,3600,756987,320747490,"1,549.46",4.02,0.26,1
10/3/2017,2045,269776,140052149.9,"1,556.35",6.89,0.44,1
10/4/2017,2518,659979,279702300.2,"1,542.65",-13.7,-0.88,0
10/8/2017,4978,972618,414994332.7,"1,510.01",-32.64,-2.12,0
10/9/2017,3660,643005,316806758.3,"1,501.89",-8.12,-0.54,0
10/10/2017,3550,674767,307052519.2,"1,502.63",0.74,0.05,1
10/11/2017,3794,754053,322310553.2,"1,505.99",3.36,0.22,1
10/12/2017,4426,899336,404800600.8,"1,510.02",4.03,0.27,1
10/15/2017,3133,814307,518604032.3,"1,518.28",8.26,0.55,1
10/16/2017,4469,1473493,615036743.3,"1,564.90",46.62,3.07,1
10/17/2017,5003,1413446,612092450.9,"1,559.18",-5.72,-0.37,0
10/18/2017,3331,1111130,432505039.8,"1,568.35",9.17,0.59,1
10/22/2017,3397,872330,369388865.7,"1,571.92",3.57,0.23,1
10/23/2017,3785,887579,400747984.7,"1,568.30",-3.62,-0.23,0
10/24/2017,4135,1433848,469950593.7,"1,567.64",-0.66,-0.04,0
10/25/2017,4218,1447271,471027758.7,"1,553.72",-13.92,-0.89,0
10/29/2017,4131,1381188,501380570.8,"1,540.23",-13.49,-0.87,0
10/30/2017,4166,1494183,448331379.3,"1,536.72",-3.51,-0.23,0
10/31/2017,3790,1248375,418140251.9,"1,533.53",-3.19,-0.21,0
11/1/2017,5456,1031832,422644244.4,"1,526.51",-7.02,-0.46,0
11/2/2017,5686,1110551,455562284.1,"1,522.81",-3.7,-0.24,0
11/5/2017,7318,1506404,631210530.2,"1,496.46",-26.35,-1.73,0
11/6/2017,5957,1169224,516103082.1,"1,493.42",-3.04,-0.2,0
11/7/2017,5075,1129209,424446755.9,"1,484.45",-8.97,-0.6,0
11/8/2017,5452,1207971,486440470.9,"1,466.62",-17.83,-1.2,0
11/9/2017,5533,1046723,468204120.8,"1,460.73",-5.89,-0.4,0
11/12/2017,4375,1120660,400710962.4,"1,477.14",16.41,1.12,1
11/13/2017,5710,1730572,714657459.2,"1,490.88",13.74,0.93,1
11/14/2017,7343,1853926,756762032.3,"1,516.02",25.14,1.69,1
11/15/2017,6412,1177575,597874287.3,"1,504.79",-11.23,-0.74,0
11/16/2017,5849,944935,450504320.3,"1,489.06",-15.73,-1.05,0
11/19/2017,5118,1155692,455200729.3,"1,475.72",-13.34,-0.9,0
11/20/2017,4688,1152540,397722392.7,"1,469.16",-6.56,-0.44,0
11/21/2017,4289,842674,350811850.8,"1,472.24",3.08,0.21,1
11/22/2017,4249,931532,348283351.6,"1,480.26",8.02,0.54,1
11/23/2017,5480,1391843,685720194.8,"1,493.29",13.03,0.88,1
11/26/2017,5707,1083456,597410012,"1,514.34",21.05,1.41,1
11/27/2017,6182,1297948,669625381.5,"1,513.74",-0.6,-0.04,0
11/28/2017,4937,1027148,584651739.4,"1,523.86",10.12,0.67,1
11/29/2017,8167,2057011,1053454607,"1,536.12",12.26,0.8,1
11/30/2017,6928,1352278,746562992,"1,537.67",1.55,0.1,1
12/4/2017,5585,1016393,542319134,"1,526.77",-10.9,-0.71,0
12/5/2017,4863,1082308,577764425.5,"1,524.87",-1.9,-0.12,0
12/6/2017,5888,1271780,692547150.3,"1,536.54",11.67,0.77,1
12/10/2017,6564,1212311,846727600.9,"1,530.49",-6.05,-0.39,0
12/11/2017,4096,856004,464459728,"1,527.75",-2.74,-0.18,0
12/12/2017,4948,1180401,669079110.7,"1,510.21",-17.54,-1.15,0
12/13/2017,3940,1061843,494310628.8,"1,520.74",10.53,0.7,1
12/14/2017,4402,1484361,453144929.2,"1,520.15",-0.59,-0.04,0
12/17/2017,5207,1106039,511212191.6,"1,509.14",-11.01,-0.72,0
12/18/2017,5219,1225054,568321779.5,"1,508.25",-0.89,-0.06,0
12/19/2017,5192,1405971,599376321.7,"1,493.76",-14.49,-0.96,0
12/20/2017,4391,983108,424370392.7,"1,484.47",-9.29,-0.62,0
12/21/2017,5102,990908,475837411.5,"1,472.15",-12.32,-0.83,0
12/24/2017,6052,1457348,559525024.2,"1,467.68",-4.47,-0.3,0
12/26/2017,6203,1038290,540284847.8,"1,447.04",-20.64,-1.41,0
12/27/2017,7282,1368467,765763341.9,"1,425.51",-21.53,-1.49,0
12/28/2017,7944,1861055,816990754.5,"1,414.78",-10.73,-0.75,0
12/31/2017,5484,1825182,587826809.9,"1,390.58",-24.2,-1.71,0
1/1/2018,5229,1141463,498472397.9,"1,434.80",44.22,3.18,1
1/2/2018,6777,1261301,632422084.2,"1,437.24",2.44,0.17,1
1/3/2018,5042,889879,445133316.3,"1,416.61",-20.63,-1.44,0
1/4/2018,5221,1360347,542054815.4,"1,423.83",7.22,0.51,1
1/7/2018,3985,751039,361625128.8,"1,431.80",7.97,0.56,1
1/8/2018,4453,855133,464635260.4,"1,443.80",12,0.84,1
1/9/2018,4595,924325,509955742.6,"1,456.07",12.27,0.85,1
